"","X.3","X.2","X.1","X","institutionCode","collectionCode","collectionID","occurrenceID","catalogNumber","family","scientificName","taxonID","scientificNameAuthorship","genus","subgenus","specificEpithet","verbatimTaxonRank","infraspecificEpithet","cultivarEpithet","taxonRank","identifiedBy","dateIdentified","identificationReferences","recordedBy","recordNumber","eventDate","year","month","day","startDayOfYear","endDayOfYear","verbatimEventDate","occurrenceRemarks","habitat","sex","individualCount","country","countryCode","stateProvince","county","municipality","locality","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","verbatimCoordinates","rights.x","recordID","references","identifier","accessURI","thumbnailAccessURI","goodQualityAccessURI","rights.y","Owner","creator","UsageTerms","total_n","median_itd","sd_itd","verbatimScientificName","acceptedSpecies","developmentYear","tmean_annual","ppt_annual","urban_fraction","cropland_fraction","grazing_fraction","pasture_fraction","nlcd_year","nlcd_value","nlcd_class"
"562",562,2928,2928,2928,NA,NA,NA,NA,"CASENT8529509","Apidae","Xylocopa sonorina",NA,NA,"Xylocopa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982,7,30,NA,NA,NA,NA,NA,"female",NA,"United States of America",NA,"California","Placer",NA,"Serene Lakes",NA,39.29906,-120.38318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.550492574,0.088818125,"Xylocopa varipuncta","Xylocopa varipuncta",1981,0.60800004,2918.6039424,7,0.243301168,3.036072016,0,NA,NA,NA
"563",563,8537,8537,8537,NA,NA,NA,NA,"CASENT8529510","Apidae","Xylocopa tabaniformis orpifex",NA,NA,"Xylocopa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924,9,23,NA,NA,NA,NA,NA,"female",NA,"United States of America",NA,"California","Monterey",NA,"Paraiso Spgs.",NA,36.33135,-121.36882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.640557777,0.10949372,"Xylocopa tabaniformis orpifex","Xylocopa tabaniformis",1923,7.716000557,1025.61602784,0,4.530329704,29.8662796,0,NA,NA,NA
"564",564,2670,2670,2670,NA,NA,NA,NA,"EMEC1040010","Megachilidae","Osmia brevis",18753,NA,"Osmia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/12/2014",2014,6,12,NA,NA,"06/12/2014",NA,NA,"female",NA,"United States",NA,"California","Mariposa",NA,"Illilouette Basin Yosemite National Park",NA,37.687241,-119.547888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.235088334,0.036812066,"Osmia brevis","Osmia brevis",2013,-0.182000011,345.50399784,0,0,0,0,2013,52,"Shrub/Scrub"
"565",565,2669,2669,2669,NA,NA,NA,NA,"EMEC1043595","Megachilidae","Osmia brevis",18753,NA,"Osmia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/23/14",2014,6,23,NA,NA,"6/23/14",NA,NA,"male",NA,"United States",NA,"California","Mariposa",NA,"Illilouette Basin Yosemite National Park L33 LTC Yellow center YOSE-7420_EMEC_10979",NA,37.687139,-119.547545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.202349547,0.026305644,"Osmia brevis","Osmia brevis",2013,-0.182000011,345.50399784,0,0,0,0,2013,52,"Shrub/Scrub"
"566",566,2671,2671,2671,NA,NA,NA,NA,"EMEC1043639","Megachilidae","Osmia brevis",18753,NA,"Osmia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/22/14",2014,6,22,NA,NA,"6/22/14",NA,NA,"female",NA,"United States",NA,"California","Mariposa",NA,"Illilouette Basin Yosemite National Park",NA,37.687241,-119.547888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.237576887,0.035960539,"Osmia brevis","Osmia brevis",2013,-0.182000011,345.50399784,0,0,0,0,2013,52,"Shrub/Scrub"
"567",567,2675,2675,2675,NA,NA,NA,NA,"EMEC1183471","Megachilidae","Osmia brevis",18753,NA,"Osmia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/24/13",2013,7,24,NA,NA,"7/24/13",NA,NA,"female",NA,"United States",NA,"California","Mariposa",NA,"Illilouette Basin Yosemite National Park 37.6691 119.5672",NA,37.6691,-119.5672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.261623485,0.029017406,"Osmia brevis","Osmia brevis",2012,3.843000174,1937.2919316,0,0,0,0,2012,52,"Shrub/Scrub"
"568",568,2672,2672,2672,NA,NA,NA,NA,"EMEC1184250","Apidae","Anthophora urbana",6228,NA,"Anthophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/17/13",2013,7,17,NA,NA,"7/17/13",NA,NA,"female",NA,"United States",NA,"California","Mariposa",NA,"Illilouette Basin, Yosemite, 37.6728, 119.4753",NA,37.6728,-119.4753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.338649112,0.048408309,"Anthophora urbana","Anthophora urbana",2012,1.039000034,2409.2640384,0,0,0,0,2012,52,"Shrub/Scrub"
"569",569,7801,7801,7801,NA,NA,NA,NA,"EMEC1325904","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/30/49",1949,4,30,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"6 mi. W. Indio",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.21247295,0.034573061,"Hesperapis arenicola","Hesperapis arenicola",1948,13.45800018,0,1,15.52865505,26.0411911,0,NA,NA,NA
"570",570,7802,7802,7802,NA,NA,NA,NA,"EMEC1325905","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/08/2049",1949,4,8,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Imperial",NA,"3 mi S Palo Verde",NA,33.4328069,-114.7321814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.203836199,0.045055388,"Hesperapis arenicola","Hesperapis arenicola",1948,12.86300087,0,0,54.38500595,0.24163948,0,NA,NA,NA
"571",571,4842,4842,4842,NA,NA,NA,NA,"EMEC1325906","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/04/1964",1964,3,4,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"2 mi. E Indio",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.260635404,0.049607842,"Hesperapis arenicola","Hesperapis arenicola",1963,10.95000076,36.864000324,2,12.39856243,27.77497482,0,NA,NA,NA
"572",572,4843,4843,4843,NA,NA,NA,NA,"EMEC1325907","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/05/1964",1964,3,5,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"4.5 W. Indio",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.219242037,0.050205842,"Hesperapis arenicola","Hesperapis arenicola",1963,10.95000076,36.864000324,2,12.39856243,27.77497482,0,NA,NA,NA
"573",573,4844,4844,4844,NA,NA,NA,NA,"EMEC1325908","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/05/1964",1964,3,5,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"4.5 W. Indio",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.258841312,0.290334089,"Hesperapis arenicola","Hesperapis arenicola",1963,10.95000076,36.864000324,2,12.39856243,27.77497482,0,NA,NA,NA
"574",574,4845,4845,4845,NA,NA,NA,NA,"EMEC1325909","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/04/1964",1964,3,4,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"2 mi. E Indio",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.246087466,0.06836294,"Hesperapis arenicola","Hesperapis arenicola",1963,10.95000076,36.864000324,2,12.39856243,27.77497482,0,NA,NA,NA
"575",575,4846,4846,4846,NA,NA,NA,NA,"EMEC1325910","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/05/1964",1964,3,5,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"2 mi. E Indio",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.211788448,0.038295413,"Hesperapis arenicola","Hesperapis arenicola",1963,10.95000076,36.864000324,2,12.39856243,27.77497482,0,NA,NA,NA
"576",576,4847,4847,4847,NA,NA,NA,NA,"EMEC1325911","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/05/1964",1964,3,5,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"2 mi. E Indio",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.220898073,0.055189387,"Hesperapis arenicola","Hesperapis arenicola",1963,10.95000076,36.864000324,2,12.39856243,27.77497482,0,NA,NA,NA
"577",577,7803,7803,7803,NA,NA,NA,NA,"EMEC1325912","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/17/49",1949,3,17,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"Indio Area",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.204434529,0.046894051,"Hesperapis arenicola","Hesperapis arenicola",1948,13.45800018,0,1,15.52865505,26.0411911,0,NA,NA,NA
"578",578,7804,7804,7804,NA,NA,NA,NA,"EMEC1325913","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/17/49",1949,3,17,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"Indio Area",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.26407531,0.039946343,"Hesperapis arenicola","Hesperapis arenicola",1948,13.45800018,0,1,15.52865505,26.0411911,0,NA,NA,NA
"579",579,7805,7805,7805,NA,NA,NA,NA,"EMEC1325914","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/17/49",1949,3,17,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"Indio Area",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.20682726,0.163927918,"Hesperapis arenicola","Hesperapis arenicola",1948,13.45800018,0,1,15.52865505,26.0411911,0,NA,NA,NA
"580",580,7806,7806,7806,NA,NA,NA,NA,"EMEC1325952","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/16/49",1949,2,16,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"Indio Area",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.208549298,0.032283415,"Hesperapis arenicola","Hesperapis arenicola",1948,13.45800018,0,1,15.52865505,26.0411911,0,NA,NA,NA
"581",581,7807,7807,7807,NA,NA,NA,NA,"EMEC1325953","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/17/49",1949,3,17,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"Indio Area",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.265759914,0.047710758,"Hesperapis arenicola","Hesperapis arenicola",1948,13.45800018,0,1,15.52865505,26.0411911,0,NA,NA,NA
"582",582,7808,7808,7808,NA,NA,NA,NA,"EMEC1325954","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/17/49",1949,3,17,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"Indio Area",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.226799313,0.040865181,"Hesperapis arenicola","Hesperapis arenicola",1948,13.45800018,0,1,15.52865505,26.0411911,0,NA,NA,NA
"583",583,7809,7809,7809,NA,NA,NA,NA,"EMEC1325955","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/17/49",1949,3,17,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"Indio Area",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.239348904,0.106908975,"Hesperapis arenicola","Hesperapis arenicola",1948,13.45800018,0,1,15.52865505,26.0411911,0,NA,NA,NA
"584",584,7810,7810,7810,NA,NA,NA,NA,"EMEC1325956","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/17/49",1949,3,17,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"Indio Area",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.243634848,0.082844517,"Hesperapis arenicola","Hesperapis arenicola",1948,13.45800018,0,1,15.52865505,26.0411911,0,NA,NA,NA
"585",585,7811,7811,7811,NA,NA,NA,NA,"EMEC1325957","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/08/2049",1949,4,8,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Imperial",NA,"3 mi S Palo Verde",NA,33.4328069,-114.7321814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.248058309,0.050314699,"Hesperapis arenicola","Hesperapis arenicola",1948,12.86300087,0,0,54.38500595,0.24163948,0,NA,NA,NA
"586",586,8262,8262,8262,NA,NA,NA,NA,"EMEC1325958","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/09/2036",1936,4,9,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"Indio",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.205761589,0.023107734,"Hesperapis arenicola","Hesperapis arenicola",1935,12.78200054,218.75999448,0,16.01972771,19.46645737,0,NA,NA,NA
"587",587,8263,8263,8263,NA,NA,NA,NA,"EMEC1325959","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/28/36",1936,3,28,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"Edom",NA,33.8069633,-116.3911223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.226472183,0.03331811,"Hesperapis arenicola","Hesperapis arenicola",1935,12.98900032,283.16400144,0,19.35806465,13.46081257,0,NA,NA,NA
"588",588,4848,4848,4848,NA,NA,NA,NA,"EMEC1325960","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/05/1964",1964,3,5,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"2mi. E. Indio",NA,33.7054168,-116.2005459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.214706203,0.029076035,"Hesperapis arenicola","Hesperapis arenicola",1963,10.95000076,36.864000324,11,12.39856243,27.77497482,0,NA,NA,NA
"589",589,4849,4849,4849,NA,NA,NA,NA,"EMEC1325961","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/03/1964",1964,4,3,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"Palm Desert",NA,33.7222445,-116.3744556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.209778654,0.031567759,"Hesperapis arenicola","Hesperapis arenicola",1963,10.94900036,27.755999568,23,14.04426479,13.67055035,0,NA,NA,NA
"590",590,4850,4850,4850,NA,NA,NA,NA,"EMEC1325962","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/03/1964",1964,4,3,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"Palm Desert",NA,33.7222445,-116.3744556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.22071027,0.041935879,"Hesperapis arenicola","Hesperapis arenicola",1963,10.94900036,27.755999568,23,14.04426479,13.67055035,0,NA,NA,NA
"591",591,4851,4851,4851,NA,NA,NA,NA,"EMEC1325963","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/04/1964",1964,3,4,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"2 mi, E Indio",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.205539804,0.030782025,"Hesperapis arenicola","Hesperapis arenicola",1963,10.95000076,36.864000324,2,12.39856243,27.77497482,0,NA,NA,NA
"592",592,4852,4852,4852,NA,NA,NA,NA,"EMEC1325964","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/04/1964",1964,3,4,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"2 mi. E Indio",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.227517709,0.061600763,"Hesperapis arenicola","Hesperapis arenicola",1963,10.95000076,36.864000324,2,12.39856243,27.77497482,0,NA,NA,NA
"593",593,4437,4437,4437,NA,NA,NA,NA,"EMEC1325965","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/66",1966,3,19,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"5 mi. W. Indio",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.234672659,0.043641636,"Hesperapis arenicola","Hesperapis arenicola",1965,13.03300095,0,2,11.7654171,27.45597839,0,NA,NA,NA
"594",594,4853,4853,4853,NA,NA,NA,NA,"EMEC1325966","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/05/1964",1964,3,5,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"2 mi E Indio",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.217851881,0.189211996,"Hesperapis arenicola","Hesperapis arenicola",1963,10.95000076,36.864000324,2,12.39856243,27.77497482,0,NA,NA,NA
"595",595,4854,4854,4854,NA,NA,NA,NA,"EMEC1325967","Melittidae","Hesperapis arenicola",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/05/1964",1964,3,5,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Riverside",NA,"4.5 W. Indio",NA,33.7205771,-116.2155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.23613979,0.030297105,"Hesperapis arenicola","Hesperapis arenicola",1963,10.95000076,36.864000324,2,12.39856243,27.77497482,0,NA,NA,NA
"596",596,7299,7299,7299,NA,NA,NA,NA,"EMEC1326004","Melittidae","Hesperapis arida",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/26/53",1953,4,26,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","San Bernardino",NA,"22 m.N.Manix",NA,34.9819286,-116.5941953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.153241936,0.029744777,"Hesperapis arida","Hesperapis arida",1952,6.284000397,570.97201536,0,1.792965412,59.72080994,0,NA,NA,NA
"597",597,7300,7300,7300,NA,NA,NA,NA,"EMEC1326005","Melittidae","Hesperapis arida",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/26/53",1953,4,26,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","San Bernardino",NA,"22 m.N.Manix",NA,34.9819286,-116.5941953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.163069391,0.168781623,"Hesperapis arida","Hesperapis arida",1952,6.284000397,570.97201536,0,1.792965412,59.72080994,0,NA,NA,NA
"598",598,7813,7813,7813,NA,NA,NA,NA,"EMEC1326006","Melittidae","Hesperapis arida",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/26/49",1949,4,26,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Kern",NA,"Inyokern",NA,35.6469634,-117.8123827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.128478623,0.011563326,"Hesperapis arida","Hesperapis arida",1948,7.358000278,0,0,4.982806206,63.19773865,0,NA,NA,NA
"599",599,7814,7814,7814,NA,NA,NA,NA,"EMEC1326007","Melittidae","Hesperapis arida",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/26/49",1949,4,26,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Kern",NA,"Inyokern",NA,35.6469634,-117.8123827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.15229764,0.076981648,"Hesperapis arida","Hesperapis arida",1948,7.358000278,0,0,4.982806206,63.19773865,0,NA,NA,NA
"600",600,7815,7815,7815,NA,NA,NA,NA,"EMEC1326008","Melittidae","Hesperapis arida",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/26/49",1949,4,26,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Kern",NA,"Inyokern",NA,35.6469634,-117.8123827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.149318123,0.08121988,"Hesperapis arida","Hesperapis arida",1948,7.358000278,0,0,4.982806206,63.19773865,0,NA,NA,NA
"601",601,7816,7816,7816,NA,NA,NA,NA,"EMEC1326009","Melittidae","Hesperapis arida",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/26/49",1949,5,26,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Kern",NA,"Inyokern",NA,35.6469634,-117.8123827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.153817393,0.019008998,"Hesperapis arida","Hesperapis arida",1948,7.358000278,0,0,4.982806206,63.19773865,0,NA,NA,NA
"602",602,7817,7817,7817,NA,NA,NA,NA,"EMEC1326010","Melittidae","Hesperapis arida",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/26/49",1949,4,26,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Kern",NA,"Inyokern",NA,35.6469634,-117.8123827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.142230931,0.04767901,"Hesperapis arida","Hesperapis arida",1948,7.358000278,0,0,4.982806206,63.19773865,0,NA,NA,NA
"603",603,7818,7818,7818,NA,NA,NA,NA,"EMEC1326011","Melittidae","Hesperapis arida",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/26/49",1949,4,26,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Kern",NA,"Inyokern",NA,35.6469634,-117.8123827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.159745309,0.096095696,"Hesperapis arida","Hesperapis arida",1948,7.358000278,0,0,4.982806206,63.19773865,0,NA,NA,NA
"604",604,7301,7301,7301,NA,NA,NA,NA,"EMEC1326013","Melittidae","Hesperapis arida",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/26/53",1953,4,26,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","San Bernardino",NA,"22 mi N Manix",NA,34.9819286,-116.5941953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.159966473,0.027768844,"Hesperapis arida","Hesperapis arida",1952,6.284000397,570.97201536,0,1.792965412,59.72080994,0,NA,NA,NA
"605",605,7819,7819,7819,NA,NA,NA,NA,"EMEC1326014","Melittidae","Hesperapis arida",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/26/49",1949,4,26,NA,NA,NA,NA,NA,"male",NA,"United States of America",NA,"California","Kern",NA,"Walker Pass",NA,35.6624527,-118.0267399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.146588126,0.029639782,"Hesperapis arida","Hesperapis arida",1948,6.660000324,0,0,0,0,0,NA,NA,NA
"606",606,7998,7998,7998,NA,NA,NA,NA,"EMEC1326016","Melittidae","Hesperapis arida",NA,NA,"Hesperapis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/22/40",1940,3,22,NA,NA,NA,NA,NA,"female",NA,"United States of America",NA,"California","Inyo",NA,"Death Valley",NA,36.5322649,-116.9325408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.171091017,0.097483983,"Hesperapis arida","Hesperapis arida",1939,11.85900021,84.228000636,0,0,0,0,NA,NA,NA
